"ta","V2"
0,-1.02577423965455
0.190442216089794,-0.429130556128424
0.383808508528803,-0.733097606697106
0.580062709673399,-0.82839493736046
0.77915084696246,-0.912217106295562
0.981001475676151,-1.67899559417264
1.18552611941638,-2.49040007641585
1.39261981559323,-2.25585959085467
1.6021617625542,-1.10267186462447
1.81401606436658,0.0465281787914136
2.02803256866108,0.139482590235564
2.24404779237108,-0.550169181906705
2.46188592966014,-1.54925083334547
2.68135993582342,-1.75115855967137
2.90227268048048,-1.21085009432451
3.12441816294965,-1.0437056911168
3.34758278231072,-1.23384587429509
3.57154665432564,-0.790095477091309
3.79608496709795,0.861843214867436
4.02096936711295,1.60637034901985
4.24596936711295,0.0178161604496675
4.47085376712794,-1.93170210953088
4.69539207990025,-1.51353638292878
4.91935595191517,-0.00354943636574956
5.14252057127624,0.12179871516827
5.36466605374541,-0.709185545276171
5.58557879840247,-0.0667721648176308
5.80505280456575,0.886838959794485
6.02289094185481,0.486707355891368
6.23890616556481,-1.64669197994812
6.45292266985931,-2.44763024433938
6.66477697167169,-1.62797375627993
6.87431891863266,-0.211338929181559
7.08141261480951,0.562000879588959
7.28593725854974,0.183566067648845
7.48778788726343,-0.896236201571386
7.68687602455249,-0.676777430592157
7.88313022569709,0.208548057509732
8.0764965181361,-0.183849861788687
8.26693873422589,-1.36779300805783
8.45443873422589,-0.871694218975016
8.6389965181361,1.38384158267804
8.82063022569709,2.65677194762497
8.99937602455249,1.30018183440688
9.17528788726343,-0.455681399894696
9.34843725854974,-0.558708539666686
9.51891261480951,0.210304535091628
9.68681891863266,-0.499589178770096
9.85227697167169,-1.18675981921084
10.0154226698593,-0.178221669303825
10.1764061655648,1.36630075059061
10.3353909418548,1.18016263779657
10.4925528045658,-0.190097646222327
10.6480787984025,-1.53910057971262
10.8021660537454,-1.89814166018323
10.9550205712762,-1.05888177662171
11.1068559519152,-0.105222898932838
11.2578920799003,-0.0295201640395913
11.4083537671279,-0.404154801997323
11.5584693671129,0.240156028477461
11.7084693671129,1.29283490317168
11.858584967098,0.76070667944526
12.0090466543256,-0.959663512561239
12.1600827823107,-1.24178740365528
12.3119181629497,0.391760611596071
12.4647726804805,1.55176922693918
12.6188599358234,0.884410907083827
12.7743859296601,0.106361732064655
12.9315477923711,0.00310838624980814
13.0905325686611,-0.232671860257088
13.2515160643666,-1.51781711981643
13.4146617625542,-2.22489588021421
13.5801198155932,-1.3196269879258
13.7480261194164,-0.574118740074879
13.9185014756762,-0.428057749005675
14.0916508469625,-0.359324476090877
14.2675627096734,-0.324601527676952
14.4463085085288,-1.15022543630768
14.6279422160898,-1.82045211781134
14.8125,-1.42864243881108
15,-1.03871698562239
15.1904422160898,-1.01744860355695
15.3838085085288,-0.427250581084457
